Domain name,Agency,Maintaining office,Use case,Type of government,Federal branch,State,Comments,Link,Date Added
co.motley.tx.us,,,,County,,Texas,"Motley County, TX -- Note added 7/6/15 7:04",#N/A,6/6/13 18:08
co.mower.mn.us,,,,County,,Minnesota,"Mower County, MN -- Note added 4/21/15 0:37",http://www.co.mower.mn.us/,6/6/13 18:08
co.nacogdoches.tx.us,,,,County,,Texas,"Nacogdoches County, TX -- Note added 7/6/15 7:06",http://co.nacogdoches.tx.us/,6/6/13 18:08
co.nash.nc.us,,,,County,,North Carolina,"nash county, nc -- Note added 9/11/15 19:37",http://co.nash.nc.us/,6/6/13 18:08
co.navarro.tx.us,,,,County,,Texas,"Navarro County, TX -- Note added 7/6/15 7:07",http://co.navarro.tx.us/,6/6/13 18:08
co.new-kent.va.us,,,,County,,Virginia,"New Kent County, VA -- Note added 6/17/14 17:29",http://co.new-kent.va.us/,6/6/13 18:08
co.newton.tx.us,,,,County,,Texas,"Newton County, TX -- Note added 7/6/15 7:08",http://co.newton.tx.us/,6/6/13 18:08
co.nicollet.mn.us,,,,County,,Minnesota,"Nicollet County, MN -- Note added 4/21/15 0:38",http://www.co.nicollet.mn.us/,6/6/13 18:08
co.nobles.mn.us,,,,County,,Minnesota,"Nobles County, MN -- Note added 4/21/15 0:40",http://www.co.nobles.mn.us/,6/6/13 18:08
co.nolan.tx.us,,,,County,,Texas,"Nolan County, TX -- Note added 7/6/15 7:09",http://co.nolan.tx.us/,6/6/13 18:08
co.norman.mn.us,,,,County,,Minnesota,"Norman County, MN -- Note added 4/21/15 0:41",http://www.co.norman.mn.us/,6/6/13 18:08
co.north-slope.ak.us,,,,County,,Alaska,"North Slope Borough, AK -- Note added 6/7/13 13:11",http://co.north-slope.ak.us/,6/6/13 18:08
co.northampton.va.us,,,,County,,Virginia,"Northampton County, VA -- Note added 6/6/14 15:51",http://co.northampton.va.us/,6/6/13 18:08
co.northumberland.va.us,,,,County,,Virginia,"Northumberland County, VA -- Note added 1/14/14 14:31",http://co.northumberland.va.us/,6/6/13 18:08
co.nueces.tx.us,,,,County,,Texas,"Nueces County, TX -- Note added 7/6/15 7:10",http://co.nueces.tx.us/,6/6/13 18:08
co.ochiltree.tx.us,,,,County,,Texas,"Ochiltree County, TX -- Note added 7/7/15 6:00",http://co.ochiltree.tx.us/,6/6/13 18:08
co.oconto.wi.us,,,,County,,Wisconsin,"Oconto County, WI -- Note added 8/4/14 5:41",http://co.oconto.wi.us/,6/6/13 18:08
co.okaloosa.fl.us,,,,County,,Florida,"Okaloosa County, FL -- Note added 6/17/15 11:55",http://co.okaloosa.fl.us/,6/6/13 18:08
co.oldham.tx.us,,,,County,,Texas,"Oldham County, TX -- Note added 7/7/15 6:01",http://co.oldham.tx.us/,6/6/13 18:08
co.olmsted.mn.us,,,,County,,Minnesota,"Olmsted County, MN -- Note added 4/21/15 0:42",http://www.co.olmsted.mn.us/Pages/default.aspx,6/6/13 18:08
co.ontario.ny.us,,,,County,,New York,"Ontario County, NY -- Note added 6/29/15 14:17",http://co.ontario.ny.us/,6/6/13 18:08
co.orange.nc.us,,,,County,,North Carolina,"orange county, nc -- Note added 9/11/15 19:38",http://co.orange.nc.us/,6/6/13 18:08
co.orange.ny.us,,,,County,,New York,"Orange County, NY -- Note added 6/29/15 14:19",http://www.co.orange.ny.us/,6/6/13 18:08
co.orange.tx.us,,,,County,,Texas,"Orange County, TX -- Note added 7/7/15 6:02",http://www.co.orange.tx.us/,6/6/13 18:08
co.oswego.ny.us,,,,County,,New York,"Oswego County, NY -- Note added 6/29/15 14:20",http://co.oswego.ny.us/,6/6/13 18:08
co.otero.nm.us,,,,County,,New Mexico,"Otero County, NM -- Note added 7/15/14 15:38",http://ocwebserver7.co.otero.nm.us/Main_Page.php,6/6/13 18:08
co.otter-tail.mn.us,,,,County,,Minnesota,"Otter Tail County, MN -- Note added 11/22/13 14:56",http://www.co.otter-tail.mn.us/,6/6/13 18:08
co.ottertail.mn.us,,,,County,,Minnesota,"Otter Tail County, MN -- Note added 11/22/13 14:56",http://www.co.ottertail.mn.us/,11/22/13 14:55
co.ozaukee.wi.us,,,,County,,Wisconsin,"Ozaukee County, WI -- Note added 8/4/14 5:43",http://co.ozaukee.wi.us/,6/6/13 18:08
co.pacific.wa.us,,,,County,,Washington,"Pacific County, WA -- Note added 11/24/14 6:55",http://co.pacific.wa.us/,6/6/13 18:08
co.palm-beach.fl.us,,,,County,,Florida,"Palm Beach County, FL -- Note added 6/17/15 11:56",http://co.palm-beach.fl.us/,6/6/13 18:08
co.palo-pinto.tx.us,,,,County,,Texas,"Palo-Pinto County, TX -- Note added 7/7/15 6:03",http://co.palo-pinto.tx.us/,6/6/13 18:08
co.pamlico.nc.us,,,,County,,North Carolina,"pamlico county, nc -- Note added 9/11/15 19:38",http://co.pamlico.nc.us/,6/6/13 18:08
co.panola.tx.us,,,,County,,Texas,"Panola County, TX -- Note added 7/7/15 6:04",http://co.panola.tx.us/,6/6/13 18:08
co.parker.tx.us,,,,County,,Texas,"Parker County, TX -- Note added 7/7/15 6:05",http://www.parkercountytx.com/,6/6/13 18:08
co.parmer.tx.us,,,,County,,Texas,"Parmer County, TX -- Note added 7/7/15 6:06",http://co.parmer.tx.us/,6/6/13 18:08
co.pasquotank.nc.us,,,,County,,North Carolina,"pasquotank county, nc -- Note added 9/11/15 19:39",http://www.co.pasquotank.nc.us/,6/6/13 18:08
co.patrick.va.us,,,,County,,Virginia,"Patrick County, VA -- Note added 1/22/14 17:05",http://co.patrick.va.us/,6/6/13 18:08
co.pecos.tx.us,,,,County,,Texas,"Pecos County, TX -- Note added 7/7/15 6:07",http://co.pecos.tx.us/,6/6/13 18:08
co.pennington.mn.us,,,,County,,Minnesota,"Pennington County, MN -- Note added 4/21/15 0:45",http://co.pennington.mn.us/,6/6/13 18:08
co.pepin.wi.us,,,,County,,Wisconsin,"Pepin County, WI -- Note added 8/4/14 5:44",http://co.pepin.wi.us/,6/6/13 18:08
co.perquimans.nc.us,,,,County,,North Carolina,"perquimans county, nc -- Note added 9/11/15 19:39",http://www.perquimanscountync.gov/,6/6/13 18:08
co.pierce.wa.us,,,,County,,Washington,"Pierce County, WA -- Note added 11/24/14 6:55",http://co.pierce.wa.us/,6/6/13 18:08
co.pierce.wi.us,,,,County,,Wisconsin,"Pierce County, WI -- Note added 4/3/14 19:43",http://www.co.pierce.wi.us/,6/6/13 18:08
co.pine.mn.us,,,,County,,Minnesota,"Pine County, MN -- Note added 4/21/15 0:46",http://www.co.pine.mn.us/,6/6/13 18:08
co.platte.mo.us,,,,County,,Missouri,County:  Platte County of MO. -- Note added 10/1/15 18:56,http://co.platte.mo.us/,6/6/13 18:08
co.polk.mn.us,,,,County,,Minnesota,"Polk County, MN -- Note added 4/21/15 0:47",http://www.co.polk.mn.us/,6/6/13 18:08
co.polk.or.us,,,,County,,Oregon,"Polk County, OR (Where good things happen) -- Note added 7/23/14 15:48",http://www.co.polk.or.us/,6/6/13 18:08
co.polk.tx.us,,,,County,,Texas,"Polk County, TX -- Note added 7/7/15 6:10",http://co.polk.tx.us/,6/6/13 18:08
co.polk.wi.us,,,,County,,Wisconsin,"Polk County, WI -- Note added 8/4/14 5:50",http://www.co.polk.wi.us/,6/6/13 18:08
co.pope.mn.us,,,,County,,Minnesota,"Pope County, MN -- Note added 4/21/15 0:48",http://www.co.pope.mn.us/,6/6/13 18:08
co.portage.wi.us,,,,County,,Wisconsin,"Portage County, WI -- Note added 8/4/14 5:52",http://co.portage.wi.us/,6/6/13 18:08
co.potter.tx.us,,,,County,,Texas,"Potter County, TX -- Note added 7/7/15 6:17",http://co.potter.tx.us/,6/6/13 18:08
co.price.wi.us,,,,County,,Wisconsin,"Price County, WI -- Note added 8/4/14 5:54",http://co.price.wi.us/,6/6/13 18:08
co.prince-edward.va.us,,,,County,,Virginia,"Prince Edward County, VA -- Note added 6/6/14 15:52",http://co.prince-edward.va.us/,6/6/13 18:08
co.pulaski.ar.us,,,,County,,Arkansas,"Pulaski County, AR -- Note added 7/17/13 18:39",http://co.pulaski.ar.us/,6/6/13 18:08
co.rains.tx.us,,,,County,,Texas,"Rains County, TX -- Note added 7/7/15 6:19",http://co.rains.tx.us/,6/6/13 18:08
co.ramsey.mn.us,,,,County,,Minnesota,"Ramsey County, MN -- Note added 4/21/15 0:49",http://www.co.ramsey.mn.us/home/index.htm,6/6/13 18:08
co.ramsey.nd.us,,,,County,,North Dakota,"Ramsey County, ND -- Note added 7/18/14 5:40",http://www.co.ramsey.nd.us/,6/6/13 18:08
co.randolph.nc.us,,,,County,,North Carolina,"randolph county, nc -- Note added 9/11/15 19:40",http://co.randolph.nc.us/,6/6/13 18:08
co.real.tx.us,,,,County,,Texas,"Real County, TX -- Note added 7/7/15 6:27",http://co.real.tx.us/,6/6/13 18:08
co.red-lake.mn.us,,,,County,,Minnesota,"Red Lake County, MN -- Note added 6/10/15 14:52",http://www.co.red-lake.mn.us/,6/6/13 18:08
co.red-river.tx.us,,,,County,,Texas,"Red River County, TX -- Note added 7/7/15 6:28",http://co.red-river.tx.us/,6/6/13 18:08
co.redwood.mn.us,,,,County,,Minnesota,"Redhood County, MN -- Note added 4/21/15 0:50",http://www.co.redwood.mn.us/,6/6/13 18:08
co.refugio.tx.us,,,,County,,Texas,"Refugio County, TX -- Note added 7/7/15 6:29",http://co.refugio.tx.us/,6/6/13 18:08
co.renville.mn.us,,,,County,,Minnesota,"Renville County, MN -- Note added 4/21/15 0:51",http://www.co.renville.mn.us/,6/6/13 18:08
co.rice.mn.us,,,,County,,Minnesota,"Rice County, MN -- Note added 6/10/15 13:46",http://www.co.rice.mn.us/,6/6/13 18:08
co.richland.wi.us,,,,County,,Wisconsin,"Richland County, WI -- Note added 8/4/14 5:59",http://co.richland.wi.us/,6/6/13 18:08
co.richmond.va.us,,,,County,,Virginia,"Richmond County, VA -- Note added 6/6/14 15:53",http://co.richmond.va.us/,6/6/13 18:08
co.roberts.tx.us,,,,County,,Texas,"Roberts County, TX -- Note added 7/7/15 6:30",#N/A,6/6/13 18:08
co.robeson.nc.us,,,,County,,North Carolina,"robeson county, nc -- Note added 9/11/15 19:41",http://co.robeson.nc.us/,6/6/13 18:08
co.rock.mn.us,,,,County,,Minnesota,"Rock County, MN -- Note added 4/21/15 0:55",http://www.co.rock.mn.us/,6/6/13 18:08
co.rock.wi.us,,,,County,,Wisconsin,"Rock County, WI -- Note added 3/21/14 18:21",http://www.co.rock.wi.us/,6/6/13 18:08
co.rockbridge.va.us,,,,County,,Virginia,"Rockbridge County, VA -- Note added 6/6/14 15:54",http://co.rockbridge.va.us/,6/6/13 18:08
co.rockingham.nc.us,,,,County,,North Carolina,"Rockingham County, NC -- Note added 11/22/13 15:01",http://co.rockingham.nc.us/,6/6/13 18:08
co.roseau.mn.us,,,,County,,Minnesota,"Roseau County, MN -- Note added 4/21/15 0:56",http://www.co.roseau.mn.us/,6/6/13 18:08
co.routt.co.us,,,,County,,Colorado,"Routt County, CO -- Note added 7/11/14 5:51",http://www.co.routt.co.us/,6/6/13 18:08
co.runnels.tx.us,,,,County,,Texas,"Runnels County, TX -- Note added 7/7/15 6:31",http://co.runnels.tx.us/,6/6/13 18:08
co.rusk.tx.us,,,,County,,Texas,"Rusk County, TX -- Note added 7/7/15 6:32",http://co.rusk.tx.us/,6/6/13 18:08
co.sabine.tx.us,,,,County,,Texas,"Sabine County, TX -- Note added 7/7/15 6:33",http://co.sabine.tx.us/,6/6/13 18:08
co.saint-croix.wi.us,,,,County,,Wisconsin,"St. Croix County, WI -- Note added 8/4/14 6:01",http://www.co.saint-croix.wi.us/,6/6/13 18:08
co.saint-marys.md.us,,,,County,,Maryland,"Saint Mary's County, MD -- Note added 5/27/14 2:02",http://www.co.saint-marys.md.us/,6/6/13 18:08
co.san-jacinto.tx.us,,,,County,,Texas,"San Jacinto County, TX -- Note added 7/7/15 6:36",http://co.san-jacinto.tx.us/,6/6/13 18:08
co.san-joaquin.ca.us,,,,County,,California,"San Joaquin County, CA -- Note added 8/28/13 13:10",http://co.san-joaquin.ca.us/,6/6/13 18:08
co.san-juan.wa.us,,,,County,,Washington,"San Juan County, WA -- Note added 11/24/14 6:54",http://co.san-juan.wa.us/,6/6/13 18:08
co.san-patricio.tx.us,,,,County,,Texas,"San Patricio County, TX -- Note added 7/7/15 6:37",http://co.san-patricio.tx.us/,6/6/13 18:08
co.san-saba.tx.us,,,,County,,Texas,"San Saba County, TX -- Note added 7/7/15 6:38",http://co.san-saba.tx.us/,6/6/13 18:08
co.sangamon.il.us,,,,County,,Illinois,"Sangamon County, IL -- Note added 1/13/14 18:53",http://co.sangamon.il.us/,1/13/14 18:52
co.santa-cruz.az.us,,,,County,,Arizona,"Santa Cruz County, AZ -- Note added 12/13/13 13:02",http://co.santa-cruz.az.us/,6/6/13 18:08
co.sauk.wi.us,,,,County,,Wisconsin,"Sauk County, WI -- Note added 8/4/14 6:02",http://www.co.sauk.wi.us/,6/6/13 18:08
co.schuylkill.pa.us,,,,County,,Pennsylvania,"Schuylkill County, PA -- Note added 1/22/14 17:09",http://co.schuylkill.pa.us/,6/6/13 18:08
co.scott.mn.us,,,,County,,Minnesota,"Scott County, MN -- Note added 4/21/15 0:57",http://www.co.scott.mn.us/Pages/home.aspx,6/6/13 18:08
co.seneca.ny.us,,,,County,,New York,"Seneca County, NY -- Note added 6/29/15 14:21",http://www.co.seneca.ny.us/,6/6/13 18:08
co.shawano.wi.us,,,,County,,Wisconsin,"Shawano County, WI -- Note added 4/3/14 19:44",http://www.co.shawano.wi.us/,6/6/13 18:08
co.shelby.oh.us,,,,County,,Ohio,"Shelby County, OH -- Note added 3/13/14 15:31",http://co.shelby.oh.us/,6/6/13 18:08
co.shelby.tx.us,,,,County,,Texas,"Shelby County, TX -- Note added 7/7/15 6:39",http://co.shelby.tx.us/,6/6/13 18:08
co.sherburne.mn.us,,,,County,,Minnesota,"Sherburne County, MN -- Note added 4/21/15 0:58",http://www.co.sherburne.mn.us/,6/6/13 18:08
co.sheridan.mt.us,,,,County,,Montana,"Sheridan County, MT -- Note added 11/22/13 12:57",http://www.co.sheridan.mt.us/,6/6/13 18:08
co.sherman.or.us,,,,County,,Oregon,"Sherman County, OR -- Note added 6/20/14 7:10. Domain used to be sherman-county.com, updated to co.sherman.or.us 4/6/2021.",https://www.co.sherman.or.us,4/6/21 0:00
co.sherman.tx.us,,,,County,,Texas,"Sherman County, TX -- Note added 7/7/15 6:39",http://co.sherman.tx.us/,6/6/13 18:08
co.sibley.mn.us,,,,County,,Minnesota,"Sibley County, MN -- Note added 4/21/15 0:59",http://www.co.sibley.mn.us/,6/6/13 18:08
co.silverbow.mt.us,,,,Local,,Montana,"City and County of Butte-Silver Bow, MT -- Note added 11/22/13 12:58",http://co.silverbow.mt.us/,6/6/13 18:08
co.snohomish.wa.us,,,,County,,Washington,"Snohomish County, WA -- Note added 12/6/13 16:19",http://www1.co.snohomish.wa.us/,6/6/13 18:08
co.somerset.nj.us,,,,County,,New Jersey,"somerset, nj -- Note added 9/15/15 19:34",http://co.somerset.nj.us/,6/6/13 18:08
co.somervell.tx.us,,,,County,,Texas,"Somervell County, TX -- Note added 7/7/15 6:40",http://co.somervell.tx.us/,6/6/13 18:08
co.st-johns.fl.us,,,,County,,Florida,St. Johns County Government -- Note added 6/17/15 11:57,http://co.st-johns.fl.us/,6/6/13 18:08
co.st-lawrence.ny.us,,,,County,,New York,"St. Lawrence County, NY -- Note added 6/29/15 14:22",http://www.co.st-lawrence.ny.us/,6/6/13 18:08
co.stafford.va.us,,,,County,,Virginia,"Stafford County, VA -- Note added 1/22/14 17:12",http://co.stafford.va.us/,6/6/13 18:08
co.stanly.nc.us,,,,County,,North Carolina,"stanly, nc -- Note added 9/11/15 19:46",http://www.stanlycountync.gov/,6/6/13 18:08
co.starr.tx.us,,,,County,,Texas,"Starr County, TX -- Note added 7/7/15 6:41",http://co.starr.tx.us/,6/6/13 18:08
co.stearns.mn.us,,,,County,,Minnesota,"Stearns County, MN -- Note added 4/21/15 1:00",http://www.co.stearns.mn.us/,6/6/13 18:08
co.steele.mn.us,,,,County,,Minnesota,"Steele County, MN -- Note added 4/21/15 1:01",http://www.co.steele.mn.us/,6/6/13 18:08
co.steele.nd.us,,,,County,,North Dakota,"Steele County, ND -- Note added 7/18/14 5:41",http://www.co.steele.nd.us/,6/6/13 18:08
co.stephens.tx.us,,,,County,,Texas,"Stephens County, TX -- Note added 7/7/15 6:42",http://co.stephens.tx.us/,6/6/13 18:08
co.sterling.tx.us,,,,County,,Texas,"Sterling County, TX -- Note added 7/7/15 6:43",http://co.sterling.tx.us/,6/6/13 18:08
co.stevens.mn.us,,,,County,,Minnesota,"Stevens County, MN -- Note added 4/21/15 1:02",http://www.co.stevens.mn.us/,6/6/13 18:08
co.stevens.wa.us,,,,County,,Washington,"Stevens County, WA -- Note added 11/24/14 6:53",http://www.co.stevens.wa.us/,6/6/13 18:08
co.stokes.nc.us,,,,County,,North Carolina,"stokes county, nc -- Note added 9/11/15 19:46",http://www.co.stokes.nc.us/,6/6/13 18:08
co.stutsman.nd.us,,,,County,,North Dakota,"Stutsman County, ND -- Note added 3/21/14 18:23",http://www.co.stutsman.nd.us/,6/6/13 18:08
co.suffolk.ny.us,,,,County,,New York,"Suffolk County, NY -- Note added 6/29/15 14:24",http://www.suffolkcountyny.gov/,6/6/13 18:08
co.sullivan.ny.us,,,,County,,New York,"Sullivan County, NY -- Note added 6/29/15 14:25",http://co.sullivan.ny.us/,6/6/13 18:08
co.summit.co.us,,,,County,,Colorado,"Summit County, CO -- Note added 1/22/14 17:12",http://co.summit.co.us/,6/6/13 18:08
co.summit.ut.us,,,,County,,Utah,"Summit County, UT -- Note added 8/19/14 5:18",http://co.summit.ut.us/,6/6/13 18:08
co.surry.nc.us,,,,County,,North Carolina,"surry, nc -- Note added 9/11/15 19:47",http://co.surry.nc.us/,6/6/13 18:08
co.sweetgrass.mt.us,,,,County,,Montana,"Sweet Grass County, MT -- Note added 11/22/13 12:59",http://sweetgrasscountygov.com/,6/6/13 18:08
co.taylor.wi.us,,,,County,,Wisconsin,"Taylor County, WI -- Note added 4/3/14 19:45",http://www.co.taylor.wi.us/,6/6/13 18:08
co.terrell.tx.us,,,,County,,Texas,"Terrell County, TX -- Note added 7/10/15 5:58",http://co.terrell.tx.us/,6/6/13 18:08
co.thurston.wa.us,,,,County,,Washington,"Thurston County, WA -- Note added 11/24/14 6:51",http://www.co.thurston.wa.us/home/index.asp,6/6/13 18:08
co.tillamook.or.us,,,,County,,Oregon,"Tillamook County, OR (The land of cheese, trees and ocean breeze) -- Note added 7/23/14 15:48",http://www.co.tillamook.or.us/,6/6/13 18:08
co.titus.tx.us,,,,County,,Texas,"Titus County, TX -- Note added 7/10/15 5:59",http://co.titus.tx.us/,6/6/13 18:08
co.todd.mn.us,,,,County,,Minnesota,"Todd County, MN -- Note added 4/21/15 1:04",http://www.co.todd.mn.us/,6/6/13 18:08
co.tom-green.tx.us,,,,County,,Texas,"Tom Green County, TX -- Note added 7/10/15 6:00",http://co.tom-green.tx.us/,6/6/13 18:08
co.tooele.ut.us,,,,County,,Utah,"Tooele County, UT -- Note added 8/19/14 5:17",http://co.tooele.ut.us/,6/6/13 18:08
co.traill.nd.us,,,,County,,North Dakota,"Traill County, ND -- Note added 7/18/14 5:43",http://www.co.traill.nd.us/,6/6/13 18:08
co.traverse.mn.us,,,,County,,Minnesota,"Traverse County, MN -- Note added 4/21/15 1:05",http://www.co.traverse.mn.us/,6/6/13 18:08
co.travis.tx.us,,,,County,,Texas,"Travis County, TX -- Note added 11/22/13 15:05",http://www.co.travis.tx.us/,6/6/13 18:08
co.trinity.tx.us,,,,County,,Texas,"Trinity County, TX -- Note added 7/10/15 6:01",http://co.trinity.tx.us/,6/6/13 18:08
co.trumbull.oh.us,,,,County,,Ohio,"Trumbull County, OH -- Note added 3/13/14 15:32",http://www.co.trumbull.oh.us/,6/6/13 18:08
co.tuscarawas.oh.us,,,,County,,Ohio,"Tuscarawas County, OH -- Note added 3/13/14 15:34",http://co.tuscarawas.oh.us/,6/6/13 18:08
co.tyler.tx.us,,,,County,,Texas,"Tyler County, TX -- Note added 7/10/15 6:02",http://co.tyler.tx.us/,6/6/13 18:08
co.uintah.ut.us,,,,County,,Utah,"Uintah County, UT -- Note added 8/19/14 5:16",http://co.uintah.ut.us/,6/6/13 18:08
co.ulster.ny.us,,,,County,,New York,"Ulster County, NY -- Note added 6/29/15 14:30",http://ulstercountyny.gov/,6/6/13 18:08
co.umatilla.or.us,,,,County,,Oregon,"Umatilla County, OR -- Note added 6/18/14 6:41",http://co.umatilla.or.us/,6/6/13 18:08
co.union.nc.us,,,,County,,North Carolina,"union county, nc -- Note added 9/11/15 19:47",http://www.co.union.nc.us/,6/6/13 18:08
co.upton.tx.us,,,,County,,Texas,"Upton County, TX -- Note added 7/10/15 6:03",http://co.upton.tx.us/,6/6/13 18:08
co.utah.ut.us,,,,County,,Utah,"Utah County, UT -- Note added 8/19/14 5:15",http://www.co.utah.ut.us/,6/6/13 18:08
co.venango.pa.us,,,,County,,Pennsylvania,"Venango County, PA -- Note added 9/9/14 19:24",http://co.venango.pa.us/,6/6/13 18:08
co.vilas.wi.us,,,,County,,Wisconsin,"Vilas County, WI -- Note added 8/4/14 6:07",http://co.vilas.wi.us/,6/6/13 18:08
co.wabasha.mn.us,,,,County,,Minnesota,"Wabasha County, MN -- Note added 4/21/15 1:06",http://www.co.wabasha.mn.us/,6/6/13 18:08
co.wadena.mn.us,,,,County,,Minnesota,"Wadena County, MN -- Note added 4/21/15 1:07",http://www.co.wadena.mn.us/,6/6/13 18:08
co.wahkiakum.wa.us,,,,County,,Washington,"Wahkiakum County, WA -- Note added 11/24/14 6:50",http://www.co.wahkiakum.wa.us/,6/6/13 18:08
co.walker.tx.us,,,,County,,Texas,"Walker County, TX -- Note added 7/10/15 6:04",http://www.co.walker.tx.us/,6/6/13 18:08
co.walla-walla.wa.us,,,,County,,Washington,"Walla Walla County, WA -- Note added 4/8/14 18:20",http://www.co.walla-walla.wa.us/index.shtml,6/6/13 18:08
co.waller.tx.us,,,,County,,Texas,"Waller County, TX -- Note added 7/10/15 6:05",http://co.waller.tx.us/,6/6/13 18:08
co.wallowa.or.us,,,,County,,Oregon,"Wallowa County, OR -- Note added 6/18/14 6:42",http://co.wallowa.or.us/,6/6/13 18:08
co.walsh.nd.us,,,,County,,North Dakota,"Walsh County, ND -- Note added 8/27/13 13:02",http://www.co.walsh.nd.us/,6/6/13 18:09
co.walton.fl.us,,,,County,,Florida,"Walton County, FL -- Note added 6/17/15 11:57",http://co.walton.fl.us/,6/6/13 18:08
co.walworth.wi.us,,,,County,,Wisconsin,"Walworth County, WI -- Note added 4/3/14 19:27",http://www.co.walworth.wi.us/,6/6/13 18:08
co.ward.tx.us,,,,County,,Texas,"Ward County, TX -- Note added 7/10/15 6:06",http://co.ward.tx.us/,6/6/13 18:08
co.warren.nj.us,,,,County,,New Jersey,"warren county, nj -- Note added 9/15/15 19:35",http://co.warren.nj.us/,6/6/13 18:08
co.warren.oh.us,,,,County,,Ohio,"Warren County, OH -- Note added 3/13/14 15:37",http://www.co.warren.oh.us/,6/6/13 18:08
co.wasatch.ut.us,,,,County,,Utah,"Wasatch County, UT -- Note added 8/19/14 5:15",http://www.co.wasatch.ut.us/,6/6/13 18:08
co.wasco.or.us,,,,County,,Oregon,"Wasco County, OR -- Note added 6/18/14 6:42",http://co.wasco.or.us/,6/6/13 18:08
co.waseca.mn.us,,,,County,,Minnesota,"Waseca County, MN -- Note added 4/21/15 1:08",http://www.co.waseca.mn.us/,6/6/13 18:08
